is_winner,game_duration,tower_kills,dragon_kills,baron_kills,total_kills,total_assists,total_deaths,total_damage_dealt,total_gold_earned,total_minions_killed,total_time_cc_dealt,total_time_played,had_afk_teammates,total_scuttle_crab_kills,total_ward_takedowns,total_wards_placed,gold15,damage_done15,kills15,cs15
True,1388,8,3,1,32,44,11,73696,49759,579,89,6940,False,3,0,36,27111,28860,36651,390
False,1388,2,0,0,11,16,32,46779,39493,514,60,6940,False,4,0,51,23388,25470,45324,386
True,1490,11,2,1,41,54,15,87738,60225,623,81,7450,False,6,0,45,27789,34346,40704,439
False,1490,2,0,0,15,23,41,58008,42815,584,29,7450,False,2,0,42,24383,26605,42416,381
False,1928,4,3,0,25,43,34,89392,55837,648,113,9640,False,3,0,73,24540,25704,37337,375
True,1928,7,2,1,34,70,25,116556,62540,689,145,9640,False,4,0,80,22797,23907,38820,405
False,2470,6,4,0,38,74,41,172716,77767,862,206,12350,False,7,0,73,28662,23026,42123,451
True,2470,11,3,3,41,77,38,210319,83134,829,174,12350,False,6,0,86,24412,24316,37375,412
False,1554,3,0,0,19,28,41,98961,43580,507,164,7770,False,2,0,41,23374,32564,53353,384
True,1554,9,3,1,40,77,19,136399,58689,575,184,7770,False,4,0,65,25079,39629,50318,434
False,2226,8,3,1,39,66,42,125423,73075,846,222,11130,False,6,0,65,26879,26489,42311,454
True,2226,7,2,2,42,74,39,149291,75655,853,105,11130,False,4,0,64,24429,25230,40256,413
True,2607,11,3,1,60,92,51,227808,90655,843,185,13035,False,7,0,76,26467,32219,47228,395
False,2607,5,3,2,50,65,60,221735,85903,896,199,13035,False,4,0,77,25947,33385,50527,371
False,1549,0,0,0,16,24,40,65031,43393,557,80,7745,False,3,0,56,23377,24631,40644,393
True,1549,8,4,1,40,69,17,99303,57799,578,138,7745,False,5,0,46,27120,32114,41740,450
False,1978,5,2,0,47,81,41,122681,66573,645,171,9890,False,4,0,79,29524,30617,39481,398
True,1978,4,3,2,41,100,47,144240,66111,629,227,9890,False,4,0,73,23855,26749,42897,378
True,2227,11,4,0,33,36,35,154419,75476,900,202,11135,False,5,0,69,25787,32918,46426,407
False,2227,4,2,0,35,36,33,137093,71902,905,143,11135,False,4,0,82,25494,33242,48846,375
True,1591,9,4,1,37,49,18,99336,59566,672,110,7955,False,6,0,52,28216,30726,38237,448
False,1591,1,0,0,18,21,37,66999,45968,626,111,7955,False,1,0,44,23602,25690,44576,376
False,2095,5,4,0,27,48,35,148614,65982,816,174,10475,False,6,0,92,22954,30742,41502,424
True,2095,9,1,1,35,56,27,124809,68597,761,105,10475,False,5,0,87,23000,25870,44155,381
True,2469,10,2,1,45,51,37,245772,85655,1019,148,12345,False,6,0,78,25312,30353,43376,420
False,2469,5,3,0,37,45,45,188926,79466,1000,157,12345,False,7,0,80,24612,27189,44742,402
False,1744,4,0,0,26,39,31,80754,54410,649,99,8720,False,5,0,52,27558,26723,39491,410
True,1744,9,4,1,31,53,26,96726,59694,603,125,8720,False,3,0,42,25120,26670,44472,415
True,1808,10,2,1,25,31,14,100637,63253,807,190,9040,False,6,0,55,25756,30112,40101,475
False,1808,3,1,0,14,27,26,86892,50912,721,156,9040,False,2,0,70,20961,22924,43416,402
True,1808,10,4,2,40,74,25,132708,69761,710,240,9040,False,8,0,79,27790,34048,41317,470
False,1808,2,0,0,25,37,41,99381,56215,732,168,9040,False,1,0,59,24535,26154,44978,408
True,1820,8,2,2,38,76,28,118697,65576,658,168,9100,False,3,0,75,25846,28389,43260,407
False,1820,4,2,0,27,31,38,102593,59621,733,84,9100,False,6,0,53,26094,30035,44496,385
True,1817,11,3,1,33,60,23,101232,68019,757,108,9085,False,7,0,51,26084,24555,41808,457
False,1817,3,1,1,23,39,33,94580,58221,696,114,9085,False,3,0,70,25054,27551,41841,395
False,1913,3,2,0,26,32,34,103769,61644,749,86,9565,False,3,0,69,26460,27159,47891,385
True,1913,10,3,2,34,40,26,120595,72081,818,104,9565,False,6,0,89,27532,36166,44585,440
False,2565,7,4,1,51,69,49,205420,87260,983,369,12825,False,7,0,68,24694,32985,41969,385
True,2565,10,2,2,49,71,51,195256,87462,888,142,12825,False,4,0,75,26111,29306,48620,430
False,1640,3,0,0,12,19,29,80552,45246,612,116,8200,False,5,0,50,22064,27627,39927,404
True,1640,11,4,1,29,37,12,102422,58677,704,94,8200,False,3,0,62,25188,25921,43778,457
False,1798,2,1,0,15,20,29,74431,51751,777,107,8990,False,1,0,65,22323,15944,34913,415
True,1798,10,3,1,29,42,15,103649,65968,827,111,8990,False,8,0,65,25590,24629,29805,475
False,1884,4,1,0,16,20,33,87666,52236,679,150,9420,False,4,0,74,20398,19518,45351,364
True,1884,10,3,1,32,52,16,130829,66078,780,165,9420,False,3,0,65,25301,31253,32745,433
True,1694,10,3,1,34,53,23,105962,62006,631,222,8470,False,6,0,55,27405,28858,41210,437
False,1694,5,1,0,23,24,34,90405,52746,683,142,8470,False,3,0,48,25781,27937,45286,409
False,2001,5,2,0,26,39,34,110000,64509,837,103,10005,False,5,0,99,27168,32102,46774,427
True,2001,10,3,2,34,52,26,135036,75814,897,151,10005,False,5,0,75,25931,34659,46586,462
True,921,3,1,0,17,15,7,32849,31822,380,23,4605,False,3,0,22,28706,29636,39569,442
False,921,0,0,0,7,8,18,24861,23929,309,59,4605,False,1,0,33,21683,22925,41422,340
True,1688,9,2,0,23,20,24,96328,56058,674,106,8440,False,3,0,57,25600,28432,43892,396
False,1688,4,2,1,24,29,23,84197,51921,640,167,8440,False,4,0,61,23478,24553,37351,387
False,1470,5,1,0,24,29,29,78314,46649,517,100,7350,False,2,0,60,23627,29176,46634,378
True,1470,7,1,1,29,35,24,89455,52943,557,83,7350,False,5,0,62,26389,35654,46242,422
True,1242,9,1,0,32,32,25,65166,45615,401,91,6210,False,3,0,34,26550,32026,54275,339
False,1242,2,1,0,25,29,32,69964,37702,384,72,6210,False,2,0,42,25823,41150,46359,300
True,1663,7,4,0,37,65,22,132997,56100,574,167,8315,False,4,0,56,23908,25281,39866,407
False,1663,3,0,0,20,27,37,96168,48419,569,142,8315,False,3,0,68,24368,22529,40291,415
True,1564,9,3,1,37,51,20,102582,58209,592,111,7820,False,4,0,47,28564,36774,44201,412
False,1564,3,1,0,20,26,37,70864,47122,568,52,7820,False,3,0,49,25421,30388,51224,396
True,1387,10,1,1,24,34,14,66832,51502,561,93,6935,False,1,0,42,29890,26371,37475,444
False,1387,0,2,0,14,22,24,54849,38527,521,113,6935,False,4,0,52,21936,22863,39578,360
False,1633,3,2,0,31,38,29,87732,50728,518,158,8165,False,4,0,42,25035,27405,43654,379
True,1633,8,2,1,29,51,31,87870,57500,567,102,8165,False,3,0,52,27472,30229,41701,378
True,1238,11,1,0,9,12,4,38306,43882,633,64,6190,False,3,0,40,25991,16280,27792,538
False,1238,0,2,0,4,5,9,35383,29932,486,59,6190,False,4,0,31,20187,12493,30197,410
False,1365,5,0,0,14,17,26,38229,40849,487,72,6825,False,4,0,54,27826,21636,42165,418
True,1365,7,3,1,26,49,15,79231,46981,492,129,6825,False,3,0,52,26272,28425,37134,432
False,2014,6,2,1,27,50,39,141409,61203,709,240,10070,False,4,0,64,24608,33291,40962,372
True,2014,9,3,0,39,77,27,149623,68967,683,214,10070,False,5,0,67,26388,27919,49723,388
True,1086,11,1,0,22,23,13,44653,46489,485,33,5430,False,3,0,33,33115,29534,50153,468
False,1086,0,1,0,13,18,22,42999,30708,366,74,5430,False,2,0,34,23932,32676,42343,346
False,1795,6,1,0,29,43,46,116099,57445,620,122,8975,False,2,0,65,25379,32983,49397,435
True,1795,9,3,1,46,69,29,128456,66132,635,174,8975,False,7,0,69,28660,33680,49002,437
False,912,0,0,0,4,3,13,26023,22154,305,35,4560,False,2,0,21,20627,23812,39375,385
True,912,2,2,0,13,12,4,29822,29467,397,35,4560,False,2,0,25,26818,26410,41473,463
False,1467,4,3,0,26,27,37,80652,47981,565,137,7335,False,7,0,38,26387,32881,47466,410
True,1467,8,0,1,37,58,26,86189,57662,582,93,7335,False,0,0,45,29328,33602,48317,393
True,1400,9,1,0,37,41,29,88605,53361,561,110,7000,False,2,0,51,28030,32574,52575,436
False,1400,3,2,0,29,35,37,99708,47348,534,84,7000,False,5,0,32,27102,35549,46799,416
False,1511,1,0,0,16,16,26,50887,41156,554,125,7555,False,2,0,43,24393,22745,42684,412
True,1511,11,3,1,26,30,16,88543,54171,627,78,7555,False,4,0,50,23868,26439,36947,410
False,2672,8,3,2,50,65,50,226199,88278,895,192,13360,False,8,0,84,23437,29669,41559,368
True,2672,11,4,1,50,80,50,208147,88310,886,168,13360,False,4,0,77,22514,24659,42461,355
True,1385,9,1,0,32,66,15,83520,50000,528,85,6925,False,4,0,44,26216,26862,37071,405
False,1385,2,2,1,15,30,32,47698,43589,542,60,6925,False,3,0,41,25939,25479,41181,444
True,935,2,1,0,16,10,7,46493,31622,412,82,4675,False,2,0,25,26283,35960,35690,469
False,935,0,1,0,7,5,16,26557,24272,343,39,4675,False,3,0,26,21201,17997,47138,402
False,1379,2,2,0,14,15,26,47664,39574,535,74,6895,False,0,0,37,23278,23384,43211,404
True,1379,11,1,0,26,46,14,82412,49672,588,104,6895,False,5,0,34,23842,33370,36719,427
False,1740,4,2,0,16,23,29,71688,51010,668,123,8700,False,2,0,51,22818,22044,45808,448
True,1740,8,1,1,29,47,16,109716,59292,654,74,8700,False,6,0,60,24014,33102,40442,384
True,1409,6,3,1,35,54,17,93072,54234,570,166,7045,False,2,0,53,28311,37314,43847,443
False,1409,3,1,0,15,13,35,63706,43015,540,112,7045,False,3,0,48,25469,28629,52326,406
False,966,0,0,0,6,5,14,35406,25628,394,69,4830,False,3,0,22,22953,28777,41093,428
True,966,4,2,0,14,18,6,34992,32425,363,48,4830,False,2,0,26,26180,28371,45538,391
False,1682,1,0,0,25,48,41,121409,49939,592,144,8410,False,4,0,54,21314,27484,44910,399
True,1682,9,4,1,41,61,25,125823,63388,606,190,8410,False,4,0,52,28155,32914,45856,455
True,1749,7,2,0,39,80,36,103956,59513,580,139,8745,False,3,0,63,26107,26102,45219,396
False,1749,5,2,1,36,49,39,113756,59430,617,152,8745,False,5,0,82,27600,33506,39811,437
False,1857,3,1,1,23,44,42,120229,58000,728,167,9285,False,3,0,63,24806,38311,51282,386
True,1857,8,3,0,41,43,23,123998,67854,722,129,9285,False,5,0,55,27914,38709,55298,394
False,2060,9,4,1,30,41,49,134955,70477,736,147,10300,False,7,0,30,25490,26282,43169,445
True,2060,7,0,1,48,82,30,162688,71655,767,135,10300,False,3,0,81,23231,23508,36429,363
False,1347,3,0,0,23,33,25,64427,45139,533,67,6735,False,4,0,49,26938,31652,45877,397
True,1347,1,3,1,25,38,23,62868,45185,508,99,6735,False,2,0,34,25379,30240,45588,380
False,1858,1,1,1,31,66,27,134858,55096,613,151,9290,False,4,0,41,24135,28431,38734,409
True,1858,10,3,0,27,39,31,120756,62409,719,129,9290,False,3,0,73,26373,29269,48289,455
False,1927,3,0,1,18,27,37,92941,55360,715,104,9635,False,4,0,66,22451,23011,32475,443
True,1927,11,4,1,37,52,18,111114,68797,755,98,9635,False,4,0,75,24476,20015,34257,443
False,1535,0,0,0,13,20,32,62532,40540,547,116,7675,False,1,0,35,20455,21249,42692,356
True,1535,9,3,1,32,35,13,95230,54125,577,45,7675,False,6,0,44,26007,28171,34863,422
False,1393,1,0,0,14,17,33,53951,38419,506,91,6965,False,2,0,44,24443,28872,46128,387
True,1393,8,2,1,33,52,14,81418,50613,510,106,6965,False,5,0,64,25388,30119,42008,403
False,1547,2,1,0,17,22,31,67445,44667,595,135,7735,False,1,0,52,24441,27759,46012,421
True,1547,8,3,1,31,43,17,79815,56320,588,129,7735,False,6,0,46,25381,25783,40056,404
True,931,6,1,0,20,28,4,44286,36682,385,54,4655,False,2,0,27,32327,36508,40917,447
False,931,0,0,0,4,6,20,29738,22630,306,56,4655,False,1,0,19,20727,25090,44755,337
True,967,2,2,0,19,22,7,42287,33954,407,49,4835,False,4,0,30,28674,33343,48026,452
False,967,0,0,0,7,7,19,37708,26205,390,31,4835,False,2,0,22,22282,29931,48887,408
True,1457,8,1,0,27,37,19,82888,53182,646,113,7285,False,4,0,45,27785,32749,42260,477
False,1457,0,2,0,19,26,27,66904,43725,596,93,7285,False,4,0,56,24560,23684,46534,429
False,1788,3,2,0,22,41,26,95417,51905,624,107,8940,False,3,0,61,24115,21124,28362,421
True,1788,8,2,1,26,51,22,82741,56553,622,156,8940,False,4,0,57,20573,13925,35214,430
True,1345,6,3,0,20,21,9,49824,45563,584,63,6725,False,4,0,41,25331,21015,38078,426
False,1345,2,0,0,9,10,20,43047,36071,536,53,6725,False,3,0,52,22271,23992,30609,394
True,922,1,1,0,13,12,3,33812,29961,408,71,4610,False,4,0,28,26454,28986,38892,471
False,922,0,1,0,3,0,13,25886,22728,367,64,4610,False,1,0,27,20940,22922,43634,417
False,1779,2,1,0,20,19,23,66434,52628,738,90,8895,False,2,0,41,24971,24430,47593,439
True,1779,5,3,1,23,25,20,94405,57493,723,93,8895,False,7,0,55,24087,30486,34034,451
True,1666,7,3,0,34,67,18,108082,55589,543,144,8330,False,6,0,46,24574,32048,44249,362
False,1666,1,0,0,18,35,34,91869,46022,548,168,8330,False,2,0,51,23293,28955,44710,337
True,1193,5,2,0,27,47,15,70023,42880,438,104,5965,False,3,0,39,27519,33839,45952,404
False,1193,2,0,0,15,12,27,57886,34497,445,61,5965,False,2,0,50,24713,32891,48808,393
False,1570,3,0,0,17,23,27,70015,45451,642,96,7850,False,2,0,55,23618,25595,37155,417
True,1570,9,3,1,26,34,17,74283,59392,723,95,7850,False,6,0,52,28342,25525,41344,451
True,1555,6,2,1,29,37,12,92644,55177,729,71,7775,False,3,0,48,25412,32534,49792,453
False,1555,2,1,0,12,17,29,72690,44436,623,115,7775,False,5,0,56,23526,32365,45683,423
False,1728,5,1,0,19,19,35,74294,52237,677,124,8640,False,1,0,71,24807,24311,38193,394
True,1728,9,2,1,35,63,19,113855,61513,713,148,8640,False,5,0,101,24872,27299,39555,387
False,2719,5,4,1,47,69,45,239352,90197,1036,353,13595,False,6,0,117,24753,34351,35721,377
True,2719,11,3,2,45,47,47,218523,87589,959,136,13595,False,7,0,78,24775,25641,49594,420
True,1667,10,3,1,31,44,10,117793,58356,627,102,8335,False,7,0,59,26014,28473,36644,453
False,1667,3,1,0,10,10,31,64123,44706,609,152,8335,False,2,0,67,23489,22984,43578,420
False,1504,2,2,1,26,44,32,67007,48293,572,116,7520,False,2,0,45,24425,25578,38699,404
True,1504,11,2,0,32,58,26,79120,54957,539,151,7520,False,5,0,50,25587,27187,36470,399
False,1567,0,1,0,16,24,46,87336,41852,545,145,7835,False,1,0,40,22160,27095,48502,380
True,1567,10,3,1,46,48,16,126889,60686,601,132,7835,False,6,0,38,28984,32952,42803,457
True,1877,6,2,2,21,40,18,84357,61966,749,112,9385,False,5,0,77,23685,25291,33723,409
False,1877,3,2,0,18,18,21,76515,55710,804,103,9385,False,4,0,85,22829,21723,38291,458
False,911,0,0,0,0,0,17,18113,20778,359,39,4555,False,0,0,25,19576,17437,41610,404
True,911,2,1,0,17,21,0,32249,31257,390,50,4555,False,4,0,40,28465,26853,33237,450
False,1213,0,0,0,5,5,16,35931,29844,495,72,6065,False,3,0,46,21733,20865,35002,401
True,1213,4,2,0,16,12,5,49073,38676,487,73,6065,False,3,0,48,23407,24882,32697,426
False,1612,0,0,0,20,30,33,89245,44696,551,266,8060,False,3,0,57,23596,26393,42306,371
True,1612,10,3,1,32,48,20,110431,60269,655,87,8060,False,5,0,60,28111,30494,42108,457
False,1383,0,0,0,10,8,24,45476,37721,590,73,6915,False,2,0,44,24542,23939,44115,464
True,1383,9,3,1,24,37,10,79644,52052,589,127,6915,False,5,0,36,26989,27475,37433,476
False,1136,0,0,0,8,13,26,44815,29930,385,76,5680,False,0,0,25,22261,30228,49545,398
True,1136,6,3,0,26,34,8,53129,43935,501,109,5680,False,6,0,40,29236,32539,54370,467
False,2155,8,2,0,22,21,42,142944,68019,867,87,10775,False,4,0,79,23007,27819,40518,429
True,2155,9,3,1,42,44,22,163907,72966,850,136,10775,False,4,0,69,23981,26776,41013,397
True,1333,4,2,1,23,23,8,44897,45167,587,51,6665,False,3,0,38,25640,21471,39659,424
False,1333,1,1,0,8,11,23,49782,37393,575,64,6665,False,3,0,58,23687,30422,41912,466
False,1167,2,1,0,15,10,22,41450,34895,435,69,5835,False,2,0,35,25411,26522,48022,373
True,1167,2,2,0,22,23,15,53980,38318,487,60,5835,False,3,0,25,26572,31901,39784,416
False,1393,2,1,0,14,21,26,62908,39768,554,108,6965,False,1,0,51,24230,25444,41634,425
True,1393,4,2,1,26,46,14,79068,48211,528,86,6965,False,5,0,43,25370,27366,40592,430
True,1209,6,0,0,28,31,16,62416,46534,483,66,6045,False,4,0,48,31430,36732,44890,429
False,1209,2,3,0,16,18,28,48986,35890,453,64,6045,False,1,0,41,25911,27453,49571,430
False,2064,8,2,1,47,56,41,163799,73159,750,161,10320,False,6,0,89,26896,36859,48541,349
True,2064,9,3,1,41,50,47,170037,75720,801,107,10320,False,5,0,57,28233,34909,49996,421
False,1677,0,2,0,13,19,24,82441,41698,556,244,8385,False,1,0,59,22540,22231,40747,411
True,1677,11,2,1,24,45,13,109100,56294,580,138,8385,False,5,0,56,24535,25849,34975,433
False,1027,0,1,0,8,4,23,23735,24375,303,44,5135,False,2,0,29,19505,17644,51647,344
True,1027,4,1,0,23,30,8,51785,35309,376,76,5135,False,3,0,23,27286,35362,26844,408
True,1817,10,4,0,35,60,25,91226,57930,475,110,9085,False,6,0,60,25104,21229,34239,344
False,1817,2,0,0,25,43,36,104008,53389,603,188,9085,False,2,0,60,19449,17900,36014,364
True,2730,8,2,2,41,84,44,172008,89006,963,170,13650,False,6,0,89,22421,20161,35578,392
False,2730,9,4,1,44,50,42,180480,86666,922,245,13650,False,7,0,73,24085,23299,31994,422
True,1591,10,4,1,31,57,10,104139,55728,611,126,7955,False,3,0,57,23080,27075,30747,418
False,1591,1,0,0,10,15,31,52260,41103,606,82,7955,False,3,0,40,21120,18238,38624,406
True,1476,11,3,1,24,25,22,75197,51892,526,106,7380,False,6,0,50,27247,27909,44752,393
False,1476,0,0,0,22,31,24,70669,41831,489,91,7380,False,1,0,37,23204,30284,43785,318
True,1630,10,4,1,37,30,18,101893,61081,706,82,8150,False,6,0,56,29219,33584,35784,464
False,1630,1,0,0,18,20,37,60653,48321,586,96,8150,False,2,0,58,22558,22100,46576,374
False,2055,6,2,0,50,84,44,152311,68887,731,169,10275,False,3,0,83,25553,25948,39251,388
True,2055,8,3,2,44,51,50,145311,71080,672,158,10275,False,7,0,69,27903,29654,43873,396
True,2034,9,3,0,35,61,37,123161,69179,805,199,10170,False,8,0,68,23535,21918,35471,442
False,2034,5,2,1,37,62,35,120763,66559,705,165,10170,False,2,0,87,23788,23750,34891,383
False,2059,8,3,0,28,41,39,126795,62207,678,188,10295,False,7,0,79,25985,33076,35469,416
True,2059,6,2,1,39,79,28,147551,69335,774,145,10295,False,2,0,114,23414,22531,45997,385
False,1301,1,0,0,9,11,22,39227,34590,506,100,6505,False,3,0,37,22431,18663,41211,450
True,1301,5,2,0,22,30,9,67470,43103,536,97,6505,False,4,0,46,25638,27180,33976,417
False,2456,5,2,1,32,63,38,135519,80574,1000,156,12280,False,6,0,72,22748,26390,34163,401
True,2456,11,4,2,38,64,32,152947,86138,963,128,12280,False,7,0,85,24310,25155,36876,450
False,1908,4,2,0,24,25,34,94960,58398,714,141,9540,False,5,0,74,27567,31367,36642,448
True,1908,7,2,1,34,61,24,97752,63291,654,145,9540,False,4,0,70,21000,19688,42301,338
True,1710,10,3,1,41,54,26,129261,63572,610,103,8550,False,7,0,53,28683,34457,32996,451
False,1710,1,1,0,26,42,42,82680,51169,638,39,8550,False,2,0,49,21411,18275,44100,375
True,1110,5,0,0,24,23,10,56423,41460,499,96,5550,False,3,0,31,29128,34567,43837,471
False,1110,0,2,0,10,17,24,44014,30782,432,94,5550,False,3,0,38,21145,27405,45971,401
False,1391,0,0,0,9,13,23,47506,37495,547,84,6955,False,4,0,21,20472,15629,43904,378
True,1391,11,3,1,21,38,9,74897,49215,563,82,6955,False,2,0,36,26051,30700,36262,437
False,1533,2,2,0,23,32,44,75429,45818,515,157,7665,False,0,0,42,23473,21709,51287,376
True,1533,9,2,1,44,64,23,129527,61864,587,146,7665,False,7,0,40,31009,38382,37723,477
True,1919,9,4,2,37,62,29,113182,70597,755,133,9595,False,4,0,72,26413,24136,35293,421
False,1919,4,0,0,29,36,37,112441,63613,779,247,9595,False,5,0,59,23967,23141,38188,453
False,1583,1,2,0,29,52,34,97486,49659,541,98,7915,False,3,0,43,24508,26788,47730,428
True,1583,9,2,1,34,41,29,103737,59667,627,228,7915,False,5,0,63,27194,27945,38783,433
True,1913,11,3,2,41,69,22,120130,72325,724,138,9565,False,6,0,76,25796,24368,41068,420
False,1913,2,2,0,22,36,41,105090,57865,718,179,9565,False,3,0,65,25785,27827,41897,423
True,1457,8,2,1,25,42,12,75682,51978,606,131,7285,False,6,0,52,26714,30284,44589,426
False,1457,2,2,0,12,12,25,61915,40085,532,71,7285,False,2,0,51,24046,27124,43338,405
True,2045,7,4,1,38,62,31,142150,71439,705,134,10225,False,6,0,71,27131,27894,37986,421
False,2045,2,0,0,31,55,38,116433,61912,715,307,10225,False,2,0,88,25014,24149,41346,432
True,933,4,2,0,22,31,5,45629,35362,417,46,4665,False,3,0,30,31041,36013,37709,459
False,933,1,0,0,5,4,22,26520,25247,324,46,4665,False,2,0,27,21554,21700,51008,379
True,2079,11,3,2,44,63,30,153108,74958,693,220,10395,False,5,0,83,24195,27136,46326,388
False,2079,5,1,0,30,55,45,134967,67233,788,179,10395,False,5,0,73,24247,30912,42380,436
True,931,2,2,0,23,20,7,40635,32525,380,45,4655,False,3,0,24,28937,33994,38226,414
False,931,0,0,0,7,4,23,25455,25568,386,44,4655,False,2,0,26,22881,21303,44709,409
False,925,0,0,0,4,4,16,31352,25302,402,29,4625,False,3,0,12,23416,27319,50521,464
True,925,3,1,0,16,17,4,41950,31557,378,45,4625,False,2,0,32,27898,32868,43883,420
True,2055,10,2,1,39,65,36,136037,72193,740,176,10275,False,5,0,73,24375,29111,45709,371
False,2055,5,3,1,36,64,39,136507,65243,702,155,10275,False,4,0,67,25331,35640,45303,381
False,2252,4,4,2,30,53,21,145854,71321,894,123,11260,False,5,0,88,23751,26870,38140,426
True,2252,11,1,1,21,25,30,120582,71407,882,114,11260,False,4,0,74,25165,21822,44197,458
True,1794,7,3,1,36,67,20,98528,61954,610,150,8970,False,6,0,75,23331,19242,44342,412
False,1794,3,1,0,20,26,36,113578,53002,685,135,8970,False,4,0,59,23478,29546,34706,415
False,2563,8,4,1,50,69,47,230648,88753,883,323,12815,False,6,0,90,26108,30825,42100,391
True,2563,10,3,2,47,76,50,228653,90779,1000,220,12815,False,5,0,96,24754,25630,45897,447
False,1664,1,0,0,22,31,45,99289,49395,605,134,8320,False,4,0,45,24063,28721,49176,388
True,1664,11,3,1,44,64,22,113933,63245,661,152,8320,False,3,0,61,28754,32578,41401,441
True,1281,9,3,1,33,56,15,80812,47514,418,127,6405,False,4,0,44,28695,36571,45812,388
False,1281,1,0,0,15,17,33,54017,35738,452,123,6405,False,2,0,32,23989,28134,42368,370
False,2013,3,1,1,19,29,44,134793,62174,799,124,10065,False,1,0,66,23650,24810,42899,403
True,2013,11,3,1,44,73,19,144025,71531,689,140,10065,False,8,0,73,24893,29517,42950,347
True,786,1,1,0,9,7,9,26289,24907,334,47,3930,False,2,0,22,24907,26289,35401,411
False,786,0,1,0,9,8,9,22408,21870,266,15,3930,False,1,0,21,21870,22408,38070,334
False,2082,5,1,0,24,35,44,119426,65073,866,164,10410,False,3,0,78,26744,25858,39591,477
True,2082,11,4,2,44,77,25,148254,73156,786,165,10410,False,6,0,97,23584,21805,38338,424
False,1024,1,1,0,13,9,21,38025,30383,389,70,5120,False,3,0,23,22793,25742,45080,426
True,1024,3,1,0,21,28,13,42953,35987,434,68,5120,False,1,0,30,26350,27360,42259,422
True,1861,11,2,1,31,50,27,152537,65569,760,150,9305,False,5,0,65,25732,32478,38602,443
False,1861,2,2,0,27,49,31,93847,54536,643,189,9305,False,4,0,63,23461,24967,46365,397
False,1191,0,0,0,6,12,18,31387,29632,435,53,5955,False,3,0,36,21134,17197,38438,355
True,1191,5,2,0,18,33,6,54884,41775,519,108,5955,False,3,0,44,26207,27362,34549,461
False,1577,2,2,0,12,12,22,55604,42478,642,105,7885,False,3,0,48,23651,17951,38856,478
True,1577,7,2,1,22,42,12,84960,53717,634,109,7885,False,5,0,65,23733,24788,35865,462
True,921,3,1,0,23,17,4,46513,32723,374,62,4605,False,2,0,29,29219,38177,35304,420
False,921,0,1,0,4,5,23,24242,21614,292,43,4605,False,2,0,18,20225,21571,47337,348
False,1575,3,0,0,25,21,32,87706,49076,613,103,7875,False,5,0,54,26189,33346,47495,428
True,1575,5,4,0,32,47,25,100281,53221,608,95,7875,False,3,0,51,22732,30951,44904,394
False,1571,2,3,0,10,21,24,73552,44747,632,198,7855,False,2,0,40,22563,21291,39148,451
True,1571,11,1,1,24,43,10,79995,55543,638,61,7855,False,4,0,46,26516,24074,36612,458
True,1571,7,4,1,38,56,28,108860,55649,542,137,7855,False,3,0,53,24016,32890,46139,365
False,1571,2,0,0,28,26,38,91717,47969,574,92,7855,False,3,0,40,25025,33987,44845,395
True,1831,10,2,1,31,31,28,116645,64042,737,155,9155,False,4,0,51,25379,29083,46610,455
False,1831,1,2,1,28,50,31,104569,57275,684,216,9155,False,3,0,49,23238,26128,44602,387
True,1448,7,2,1,21,42,8,73100,52042,672,65,7240,False,7,0,52,26765,24701,30429,503
False,1448,1,2,0,8,8,21,42147,40335,630,74,7240,False,0,0,44,23593,16217,40668,464
False,1521,2,0,0,11,16,26,65746,40318,602,125,7605,False,1,0,46,23228,29504,38101,414
True,1521,9,2,1,25,40,11,76804,53888,663,132,7605,False,6,0,62,24470,25956,46191,462
True,1786,10,3,1,37,79,25,116747,62867,646,176,8930,False,6,0,75,24554,30533,45409,380
False,1786,2,1,0,25,41,37,103164,52615,588,131,8930,False,2,0,89,26284,32353,45338,382
False,844,0,0,0,8,9,12,21376,23242,338,50,4220,False,1,0,24,23200,21376,40125,398
True,844,0,1,0,12,14,9,28667,27544,374,54,4220,False,4,0,25,27500,28667,35881,474
False,1382,1,1,0,12,15,27,54080,36055,513,56,6910,False,0,0,45,23032,29727,41199,363
True,1382,8,1,1,27,39,12,72553,51862,527,107,6910,False,7,0,53,26808,28760,45595,405
False,978,0,1,0,8,6,20,37941,25671,331,59,4890,False,1,0,32,22480,31475,47645,349
True,978,1,1,0,19,13,8,42607,30389,333,46,4890,False,3,0,32,24929,32675,45156,345
False,1942,7,0,1,33,53,40,119933,61884,585,340,9710,False,5,0,51,25253,26338,41199,386
True,1942,8,4,0,40,69,33,161713,64270,671,146,9710,False,3,0,76,24831,28685,39990,386
True,1598,9,3,1,47,50,21,111378,61101,600,126,7990,False,6,0,53,27689,32891,47076,417
False,1598,2,0,0,21,29,47,93342,47755,612,109,7990,False,1,0,69,24389,31330,46060,401
True,1609,6,2,1,30,50,23,97598,54684,570,70,8045,False,3,0,65,23711,24979,34959,362
False,1609,4,2,0,23,31,30,81767,51208,590,116,8045,False,3,0,56,26394,26130,45545,416
True,1719,8,1,1,29,60,24,97669,59682,657,148,8595,False,5,0,63,25251,22227,36532,452
False,1719,4,3,0,24,29,29,93336,53470,653,101,8595,False,4,0,60,26324,23650,34136,458
False,1759,2,1,0,26,30,43,112880,53564,625,122,8795,False,3,0,56,25337,36689,50941,393
