is_winner,game_duration,tower_kills,dragon_kills,baron_kills,total_kills,total_assists,total_deaths,total_damage_dealt,total_gold_earned,total_minions_killed,total_time_cc_dealt,total_time_played,had_afk_teammates,total_scuttle_crab_kills,total_ward_takedowns,total_wards_placed,gold15,damage_done15,kills15,cs15
True,1743,9,3,1,32,43,20,97553,56096,574,119,8715,False,4,0,55,22179,27024,43308,361
False,1743,5,1,0,20,31,32,96901,53162,677,62,8715,False,4,0,52,23684,30166,42097,425
False,2229,7,5,0,49,72,52,150638,75491,735,194,11145,False,5,0,62,22833,24987,38217,377
True,2229,10,0,2,52,71,49,183692,78559,741,269,11145,False,5,0,57,26001,28317,37374,378
False,772,0,1,0,8,3,8,22917,19058,210,32,3860,False,3,0,8,0,0,0,0
True,772,0,0,0,8,6,9,21993,21436,274,51,3860,False,1,0,16,0,0,0,0
True,1428,11,2,0,35,32,12,88498,53711,568,76,7140,False,4,0,44,26253,32174,32484,417
False,1428,1,1,0,12,14,35,58569,39431,517,87,7140,False,2,0,28,22837,21524,45462,400
True,1041,1,0,0,16,20,8,41198,32486,417,68,5205,False,3,0,30,24169,25861,29995,413
False,1041,2,0,0,8,7,16,37420,29206,389,62,5205,False,1,0,34,21996,25968,36942,387
True,1798,7,4,0,43,51,27,106906,63288,699,163,8990,False,2,0,63,26311,29402,43017,394
False,1798,3,1,0,27,25,43,117388,54787,666,188,8990,False,6,0,53,25249,31632,45476,393
False,1743,2,0,0,25,32,45,90583,50920,623,119,8715,False,1,0,59,23708,30446,43656,384
True,1743,6,4,0,45,67,25,119534,59731,610,139,8715,False,8,0,50,25641,33871,41595,360
False,1940,8,2,0,17,27,44,117028,58050,725,112,9700,False,1,0,80,21959,23058,39370,383
True,1940,9,2,1,43,51,17,120620,67684,740,309,9700,False,8,0,68,24551,29035,37048,434
True,1835,11,4,1,43,59,23,135223,65449,646,198,9175,False,5,0,57,24644,29374,44346,414
False,1835,3,1,0,23,42,43,106718,52912,603,274,9175,False,3,0,57,23270,27376,44225,354
False,2548,6,4,0,62,87,52,219739,84870,853,219,12740,False,9,0,96,26864,35036,49507,359
True,2548,9,2,1,52,58,62,260930,84274,773,217,12740,False,3,0,77,22443,37159,51535,335
True,2076,10,3,1,40,55,44,157009,74654,740,111,10380,False,2,0,64,27124,31696,44148,404
False,2076,3,2,0,44,47,40,161753,67479,821,144,10380,False,8,0,63,24502,33004,45809,400
True,1924,10,4,1,42,69,29,141054,67160,666,148,9620,False,5,0,57,27630,34118,36994,418
False,1924,4,0,0,28,43,42,107945,57038,668,307,9620,False,3,0,52,21692,23419,47031,398
True,1712,4,3,0,33,60,17,115999,54200,655,316,8560,False,6,0,40,25087,29833,35223,426
False,1712,2,1,1,17,23,33,90315,47386,570,162,8560,False,1,0,46,24161,23527,46357,396
False,1401,1,2,0,28,32,42,81871,42741,371,145,7005,False,2,0,45,24611,32550,52320,288
True,1401,10,1,0,42,48,28,105802,54100,468,159,7005,False,4,0,48,28237,39429,45424,405
False,1886,5,2,0,13,17,40,75407,53675,667,113,9430,False,6,0,64,23562,24919,43886,388
True,1886,7,2,1,40,51,13,118842,61492,646,318,9430,False,3,0,83,22937,27485,36585,350
False,1936,7,4,0,31,37,30,114506,61976,674,127,9680,False,4,0,56,24245,23919,39557,407
True,1936,9,1,1,30,61,31,122288,63975,667,341,9680,False,6,0,79,24647,26765,38388,399
True,1638,10,1,1,33,40,35,108716,57828,518,158,8190,False,3,0,53,25660,28528,48913,350
False,1638,2,3,0,35,42,33,112723,52284,530,144,8190,False,4,0,45,25996,29282,43911,354
True,2036,10,3,0,39,45,25,132984,67228,735,152,10180,False,3,0,73,24490,26624,39359,398
False,2036,4,2,0,25,28,39,125056,58313,698,128,10180,False,6,0,57,22537,23758,37432,385
False,2072,6,0,0,27,35,37,116257,62119,748,176,10360,False,2,0,66,22861,21518,37128,404
True,2072,10,4,2,37,65,27,122206,70638,742,138,10360,False,6,0,73,21448,20970,35208,402
False,1569,4,1,0,32,52,31,96609,49595,561,125,7845,False,1,0,57,26912,33457,44503,381
True,1569,9,3,1,31,35,32,94250,56373,546,150,7845,False,6,0,40,27687,24759,49380,428
True,1805,9,3,0,40,40,48,120164,62375,598,135,9025,False,4,0,43,28566,40497,51225,369
False,1805,5,1,1,48,56,40,109279,60039,516,248,9025,False,4,0,46,27216,34667,53840,337
True,2472,9,3,1,48,81,26,179535,79567,801,426,12360,False,8,0,110,25835,27795,30614,417
False,2472,4,2,0,26,42,48,119420,69957,880,138,12360,False,2,0,83,22234,20137,41349,373
False,1721,5,0,0,29,21,44,79769,50592,583,129,8605,False,4,0,42,24490,25277,46636,361
True,1721,8,3,0,44,46,30,127542,59509,643,86,8605,False,2,0,55,25428,34072,40945,382
True,1861,10,4,1,39,54,31,113897,66690,661,98,9305,False,3,0,60,26547,25472,40155,370
False,1861,3,1,0,31,48,39,115722,58280,669,180,9305,False,6,0,55,25247,26224,40556,377
False,1322,2,0,0,20,26,35,63733,39823,426,92,6610,False,3,0,33,22740,30443,53133,345
True,1322,9,2,0,35,47,20,85155,48162,429,115,6610,False,1,0,41,27651,40123,44030,384
True,2551,9,4,1,29,51,29,185085,76734,866,307,12755,False,4,0,97,22502,26762,38072,378
False,2551,7,2,0,29,58,29,157112,75532,913,229,12755,False,7,0,62,23749,23300,43588,394
False,2314,10,2,0,30,41,34,118935,68520,814,151,11570,False,4,0,60,22492,21054,41946,405
True,2314,7,4,2,34,49,31,141774,75829,880,215,11570,False,6,0,51,23995,29360,35805,431
False,1036,1,0,0,10,13,21,32826,30033,404,52,5180,False,0,0,22,24761,25286,48480,405
True,1036,2,1,0,21,22,10,46699,34471,396,50,5180,False,5,0,23,26894,33368,39848,403
False,1664,1,2,0,21,27,32,82268,48164,551,84,8320,False,3,0,64,24769,26762,38376,401
True,1664,7,1,1,32,47,21,93232,57266,646,129,8320,False,4,0,64,23765,23133,38481,419
True,2492,7,3,0,45,76,35,195222,78565,841,189,12460,False,3,0,73,23761,26634,41246,400
False,2492,8,3,1,35,45,45,182770,76697,808,214,12460,False,7,0,83,23752,28036,39518,392
True,1565,6,3,0,27,29,13,92831,50752,600,96,7825,False,6,0,49,22709,26547,36787,443
False,1565,3,1,0,13,22,27,74767,45042,589,256,7825,False,2,0,47,22294,22887,41900,423
False,2125,1,1,0,21,30,38,97191,57882,636,171,10625,False,4,0,69,20928,22376,36814,321
True,2125,11,4,1,38,48,21,94145,68111,666,71,10625,False,5,0,65,24621,27287,34203,346
True,2399,9,4,1,33,60,24,138961,77318,899,181,11995,False,6,0,93,24106,21805,35498,407
False,2399,5,2,1,24,35,33,123729,71539,848,131,11995,False,5,0,72,22061,25774,39735,388
True,1644,11,1,0,26,42,18,126005,56016,598,67,8220,False,6,0,35,25543,29273,34924,414
False,1644,2,2,0,18,23,26,69306,47724,659,40,8220,False,2,0,48,23472,22437,41043,387
False,1705,1,0,0,16,28,27,60344,47123,635,88,8525,False,3,0,54,21951,18517,37597,364
True,1705,10,4,1,27,37,16,83061,59528,675,88,8525,False,6,0,71,26093,23425,33233,450
False,1298,1,2,0,11,13,24,53229,35717,488,89,6490,False,2,0,27,22755,26214,42115,395
True,1298,4,1,0,23,29,11,65386,44189,541,93,6490,False,4,0,40,27052,29023,39550,442
False,1894,2,0,0,21,38,48,103247,49802,571,167,9470,False,3,0,84,21877,23237,37679,347
True,1894,10,3,1,48,51,21,118312,66993,590,139,9470,False,6,0,67,25350,27400,37903,351
True,1766,10,2,1,35,51,21,131392,61008,628,119,8830,False,3,0,51,24351,29468,42766,383
False,1766,2,2,0,21,24,35,93055,49816,644,217,8830,False,4,0,65,24780,25157,40108,428
False,1571,3,0,0,20,24,32,85539,42843,447,147,7855,False,2,0,51,20938,24051,36255,285
True,1571,5,3,0,32,37,20,74718,49625,469,231,7855,False,4,0,54,24943,25644,40756,340
False,1946,3,2,0,29,41,47,141999,54122,587,156,9730,False,3,0,62,24195,35455,47772,348
True,1946,11,2,1,46,78,30,173345,66137,620,167,9730,False,5,0,73,24002,35778,52805,362
True,1632,10,3,1,34,54,10,99849,56449,615,234,8160,False,5,0,48,25984,33157,38937,413
False,1632,2,0,0,10,16,34,59220,43019,600,111,8160,False,3,0,71,21130,22456,43445,366
False,2136,5,2,0,30,52,42,119901,63514,739,174,10680,False,3,0,64,22635,24664,34417,340
True,2136,10,3,1,42,67,30,146834,74232,733,138,10680,False,5,0,88,24993,23853,39209,382
False,1957,5,0,0,18,35,30,106329,57204,767,140,9785,False,4,0,38,22862,21281,43731,402
True,1957,10,5,1,30,55,18,128485,65975,744,80,9785,False,5,0,60,26399,27569,33518,422
True,1933,11,4,1,29,33,23,106705,64534,761,81,9665,False,8,0,73,21990,22820,34970,408
False,1933,3,1,0,23,33,29,98206,55708,704,106,9665,False,1,0,66,22373,21506,39060,356
False,1535,1,0,0,13,15,23,66726,41441,554,128,7675,False,1,0,45,22012,21413,35844,401
True,1535,10,4,1,23,26,13,84804,53108,591,135,7675,False,6,0,51,25093,22469,37463,432
False,2562,4,0,2,31,39,34,136629,80290,1074,83,12810,False,2,0,75,22463,25029,45431,367
True,2562,10,6,1,34,47,31,225269,87541,1001,84,12810,False,10,0,96,26538,31124,40527,412
True,1513,11,2,1,30,29,9,85021,52766,544,119,7565,False,5,0,44,25703,26533,38029,394
False,1513,2,1,0,9,9,30,59780,37593,524,50,7565,False,1,0,50,18478,24113,42130,330
True,2397,11,3,2,37,47,31,155507,78847,804,176,11985,False,7,0,67,22313,22181,39817,385
False,2397,4,2,0,31,57,37,157185,71612,891,240,11985,False,2,0,63,22425,27738,35641,414
False,2614,7,2,0,48,76,57,272447,85251,880,282,13070,False,7,0,93,23884,34756,34998,409
True,2614,11,4,2,57,84,48,174313,89992,806,208,13070,False,6,0,75,23837,20699,48563,341
True,1773,11,1,1,43,54,36,129390,64473,560,170,8865,False,5,0,50,29451,38453,46612,365
False,1773,1,2,0,36,45,43,103308,56068,606,158,8865,False,3,0,57,26037,33666,49969,339
True,2356,9,0,1,52,60,53,206142,85221,877,161,11780,False,5,0,88,26991,37496,38172,326
False,2356,8,4,1,53,66,52,182920,77299,749,207,11780,False,4,0,78,23929,28638,52748,350
False,1671,5,1,0,27,33,39,98723,54795,607,85,8355,False,4,0,64,24760,29586,47061,358
True,1671,8,3,1,39,59,27,91025,59777,581,122,8355,False,3,0,54,28283,32367,41282,374
True,1936,7,1,0,37,64,30,117000,65676,703,115,9680,False,4,0,64,24474,24439,45578,413
False,1936,3,3,0,30,24,37,122492,58039,679,123,9680,False,5,0,50,25246,30867,38568,409
False,1767,2,1,1,19,19,35,92615,50651,639,120,8835,False,3,0,55,24728,26848,40452,401
True,1767,10,3,0,35,57,20,108905,63539,678,162,8835,False,5,0,89,25652,28015,48472,389
True,1503,10,2,0,37,33,12,81439,53836,539,71,7515,False,4,0,54,26236,25020,38208,395
False,1503,2,1,0,12,16,38,62762,43353,594,101,7515,False,1,0,41,22880,21247,38686,436
True,2258,6,3,0,38,65,16,139630,66572,736,150,11290,False,5,0,53,21987,24434,36527,317
False,2258,9,2,0,16,21,38,127857,61496,773,186,11290,False,5,0,85,23256,24125,35616,412
True,2090,8,5,0,46,70,34,137721,71589,715,160,10450,False,5,0,78,28052,34790,43964,342
False,2090,5,0,1,34,58,47,140557,68069,717,270,10450,False,4,0,75,25718,32989,48287,384
True,2345,10,3,1,41,75,29,158952,79263,838,187,11725,False,5,0,76,23521,22541,41753,391
False,2345,6,3,1,28,48,41,163945,73191,846,259,11725,False,6,0,96,25566,28850,36601,383
False,1683,2,0,0,22,23,34,88362,44591,515,188,8415,False,3,0,45,21873,29045,40559,344
True,1683,10,4,1,34,61,22,111773,59168,582,157,8415,False,6,0,60,25426,28423,44593,387
True,2333,10,5,3,35,36,20,124047,79779,866,135,11665,False,8,0,63,23508,20515,37057,395
False,2333,4,1,0,20,35,35,126974,68535,981,164,11665,False,2,0,60,23319,23643,34757,414
False,1473,1,1,0,11,20,25,61339,38009,454,46,7365,False,1,0,50,21683,21243,29940,361
True,1473,10,2,1,25,21,11,57944,50453,578,58,7365,False,5,0,42,23208,16562,37853,451
False,1702,2,1,0,14,18,19,61706,45755,612,123,8510,False,4,0,56,20753,18285,41970,365
True,1702,9,3,1,19,38,14,101416,56806,679,93,8510,False,5,0,61,24620,28057,33645,451
True,2091,8,2,0,36,52,32,112757,67009,772,341,10455,False,1,0,78,22839,21522,35904,415
False,2091,7,2,1,32,36,36,130098,67637,711,175,10455,False,7,0,87,23178,25948,36993,410
False,1536,2,1,0,13,17,34,65551,41433,536,119,7680,False,1,0,46,22566,22472,40956,404
True,1536,9,3,1,34,64,13,92823,54566,528,99,7680,False,6,0,52,22902,25327,30192,400
True,1447,5,1,0,20,37,23,65126,42631,421,92,7235,False,2,0,38,20940,22524,40108,314
False,1447,4,2,0,23,29,20,67399,42356,447,112,7235,False,5,0,39,26569,30550,40909,383
False,2033,3,0,0,38,38,43,145817,61748,709,215,10165,False,4,0,56,25283,29616,42819,387
True,2033,11,5,1,43,62,38,178346,74652,814,152,10165,False,5,0,63,23614,28385,45625,419
False,2201,4,0,0,41,54,61,147810,68989,726,172,11005,False,6,0,65,23963,32818,52327,364
True,2201,11,5,1,61,64,42,191414,82556,733,180,11005,False,2,0,76,28215,42328,51828,358
True,1441,11,3,0,33,33,11,81561,53177,547,95,7205,False,3,0,46,27913,28406,41680,407
False,1441,1,0,0,11,11,33,68024,37853,475,170,7205,False,3,0,33,21676,29458,44616,392
False,1736,2,0,0,27,32,32,73540,49219,547,144,8680,False,2,0,45,23065,21580,41329,351
True,1736,11,4,1,32,30,27,104237,59660,565,95,8680,False,6,0,58,25529,29152,36694,403
False,1563,1,2,0,26,25,42,99399,47451,523,75,7815,False,3,0,41,22673,33246,45360,349
True,1563,10,1,1,42,50,26,90913,58738,588,98,7815,False,2,0,39,28191,29253,47216,390
True,880,2,2,0,22,22,2,31825,30811,339,52,4400,False,1,0,24,29389,31825,42895,435
False,880,0,0,0,2,2,22,22938,20513,346,51,4400,False,3,0,27,19798,22938,44089,397
False,1656,1,0,0,22,22,42,71883,45948,551,133,8280,False,4,0,35,23716,26578,52955,336
True,1656,11,4,1,42,52,22,108865,60992,580,208,8280,False,3,0,61,27139,38395,42638,362
False,1520,0,0,0,24,29,42,63828,44750,509,81,7600,False,2,0,39,24943,22512,43957,341
True,1520,10,3,1,42,42,24,94933,58791,544,93,7600,False,5,0,50,27987,32844,40442,390
False,1828,1,0,0,16,19,26,69727,48702,649,114,9140,False,4,0,51,22363,19380,39134,398
True,1828,11,4,1,26,40,17,117221,60671,657,154,9140,False,5,0,66,24177,23677,33722,426
False,1729,3,2,0,27,27,31,101674,50491,602,71,8645,False,2,0,49,23406,31095,39987,360
True,1729,10,2,1,31,52,27,104923,60940,615,120,8645,False,6,0,67,22825,24349,48315,390
False,1694,0,0,0,30,27,44,94440,51727,584,129,8470,False,1,0,37,24127,29528,48755,334
True,1694,11,4,0,44,54,30,131792,63370,546,142,8470,False,7,0,42,29938,39117,48840,398
False,1366,2,0,0,22,34,39,70580,41587,435,166,6830,False,1,0,23,23874,28245,43192,329
True,1366,11,2,1,39,38,22,92411,53595,463,79,6830,False,6,0,37,29542,32173,46742,404
False,1793,6,1,0,37,61,45,111536,54697,490,149,8965,False,4,0,65,27262,33119,42506,360
True,1793,7,4,1,45,86,37,131426,60404,563,179,8965,False,5,0,63,24376,27339,46957,362
False,1660,3,0,1,25,40,47,92467,52764,588,121,8300,False,2,0,47,25699,35312,47317,370
True,1660,11,4,0,47,55,25,114255,61765,609,155,8300,False,5,0,44,27119,32819,56640,398
True,1746,11,2,0,64,77,36,149838,66107,508,221,8730,False,5,0,53,31228,42664,44945,376
False,1746,2,1,0,35,34,65,121516,55279,576,87,8730,False,1,0,48,22073,29178,53271,300
False,2216,7,4,0,35,51,43,154836,65801,653,140,11080,False,5,0,68,24939,30008,44256,410
True,2216,8,0,2,43,77,35,187374,73922,676,155,11080,False,3,0,97,22608,28196,44780,372
True,1554,9,2,0,36,53,14,93859,56075,563,106,7770,False,7,0,51,28631,31126,40765,395
False,1554,1,1,0,14,28,36,70050,41203,502,149,7770,False,1,0,50,22244,22663,43493,343
False,2226,5,0,0,32,52,45,153579,67405,738,214,11130,False,7,0,75,21735,20868,39630,400
True,2226,6,5,0,45,73,32,165424,73476,809,192,11130,False,3,0,68,25512,26748,33447,379
False,2357,6,2,1,44,78,36,177349,74532,727,458,11785,False,5,0,61,23285,17319,36402,420
True,2357,8,3,1,36,66,44,181651,75406,838,205,11785,False,4,0,85,21189,21201,33639,424
False,1875,4,2,0,24,43,22,122655,56462,696,136,9375,False,7,0,75,22056,26724,35350,393
True,1875,8,2,1,22,32,24,104785,59405,718,123,9375,False,2,0,64,23707,22203,38779,404
True,1111,6,1,0,26,26,13,57491,40384,401,57,5555,False,2,0,47,29827,39919,42606,389
False,1111,0,1,0,13,16,26,39494,29860,331,50,5555,False,4,0,38,23422,29013,52087,293
False,1370,1,2,0,12,19,34,62162,36952,447,110,6850,False,5,0,32,23101,27915,43350,380
True,1370,7,1,1,34,50,12,75399,49309,453,152,6850,False,1,0,45,25308,28942,41822,375
True,951,2,0,0,11,12,3,26980,30191,381,53,4755,False,2,0,29,26625,24405,43231,443
False,951,0,1,0,3,2,11,25258,21146,299,38,4755,False,3,0,22,19030,23664,33850,338
True,1732,9,4,1,40,58,15,110719,62102,663,189,8660,False,5,0,73,25086,21980,35236,408
False,1732,2,0,0,15,21,40,77431,49320,662,87,8660,False,2,0,51,21246,20227,37175,412
False,1293,0,0,1,13,33,35,63284,37539,425,89,6465,False,2,0,40,20820,24087,40908,347
True,1293,8,2,0,35,54,13,67134,45571,397,108,6465,False,3,0,40,28999,29101,40671,407
True,1837,9,1,1,22,27,26,87785,60955,741,82,9185,False,5,0,58,22989,18569,36208,427
False,1837,7,3,0,26,35,22,98474,57957,661,131,9185,False,3,0,72,23180,25596,34445,386
True,1416,5,3,1,33,20,25,70309,51018,534,81,7080,False,2,0,21,29951,35950,46895,404
False,1416,2,0,0,25,31,33,58955,45895,529,67,7080,False,5,0,46,27388,33045,49476,388
True,2459,11,4,2,32,31,27,144556,78757,947,159,12295,False,9,0,76,23183,21617,30602,405
False,2459,4,3,0,27,33,32,138410,71681,898,159,12295,False,1,0,90,21804,19404,32337,368
False,2335,4,2,0,27,41,47,164771,71176,823,204,11675,False,4,0,64,22030,21168,29690,387
True,2335,11,4,3,47,58,27,149797,82046,837,201,11675,False,7,0,75,23682,19109,35735,416
False,2709,5,3,0,64,82,73,228837,83693,662,252,13545,False,8,0,66,26289,40896,44737,309
True,2709,8,3,1,73,91,64,233510,87673,684,200,13545,False,5,0,72,24263,34354,56401,310
False,1709,1,0,0,12,19,34,77736,44077,567,177,8545,False,4,0,55,21213,22071,40555,379
True,1709,9,4,1,34,49,13,111610,57402,571,185,8545,False,3,0,51,24723,28808,35989,369
False,2583,5,2,0,35,43,31,181106,78325,1065,141,12915,False,0,0,67,23992,25891,35980,439
True,2583,11,4,1,31,29,35,156667,79865,918,173,12915,False,12,0,78,22189,21206,39001,357
True,1759,11,3,1,22,21,17,111773,59190,695,114,8795,False,4,0,61,22595,27370,41360,426
False,1759,4,1,0,17,24,22,82953,50488,703,120,8795,False,2,0,65,22697,24512,39888,404
False,2125,3,4,1,42,69,39,136315,66090,718,149,10625,False,7,0,82,23067,27417,36392,360
True,2125,10,1,1,39,43,42,117271,72002,777,168,10625,False,3,0,84,23067,23922,38507,379
True,2253,9,2,0,54,81,44,189994,78843,744,116,11265,False,6,0,62,29653,37343,42583,406
False,2253,3,3,1,44,66,54,163944,75993,743,137,11265,False,4,0,92,22917,26643,51805,336
False,3391,11,6,2,70,70,62,305651,116296,1134,183,16955,False,11,0,118,25189,32087,32900,388
True,3391,10,2,2,62,74,70,261613,118125,1366,212,16955,False,3,0,72,21108,23896,43026,345
False,1842,5,2,0,32,36,56,126224,60181,674,129,9210,False,2,0,64,23980,37431,46786,385
True,1842,11,2,2,56,67,32,128297,71830,686,247,9210,False,6,0,42,27393,32681,49660,383
False,1654,2,1,0,11,21,30,67175,43803,574,120,8270,False,2,0,56,23935,23402,38199,344
True,1654,8,3,1,29,48,11,71900,56148,626,110,8270,False,6,0,51,24098,25342,36932,383
True,1946,11,3,1,20,17,16,90615,63763,870,102,9730,False,7,0,64,21629,16683,28078,419
False,1946,0,2,0,16,16,20,76190,50198,726,102,9730,False,2,0,65,20977,15503,27283,372
True,1533,11,1,1,25,28,23,90518,54670,529,161,7665,False,4,0,47,23453,21762,39145,358
False,1533,1,3,0,23,37,25,73425,43524,511,127,7665,False,3,0,42,24307,25812,39478,396
False,2316,4,3,0,33,41,41,128108,65871,720,233,11580,False,4,0,56,24087,28758,39655,341
True,2316,9,3,2,41,51,33,174083,74017,666,138,11580,False,5,0,49,22368,25500,43189,337
True,1384,9,1,1,30,27,19,88490,52237,544,97,6920,False,4,0,45,28275,31700,45664,435
False,1384,2,2,0,19,28,30,74430,41608,536,125,6920,False,3,0,25,25549,30765,48914,421
True,1498,9,3,1,41,40,28,90930,56764,542,138,7490,False,2,0,43,29451,36504,40816,349
False,1498,3,0,0,28,29,41,72753,44805,427,102,7490,False,3,0,49,24731,30220,50568,309
False,1688,3,1,0,16,23,46,93666,45265,520,350,8440,False,4,0,66,21947,26013,49316,366
True,1688,8,3,1,46,57,16,151668,57281,507,252,8440,False,3,0,50,25708,36992,41410,363
False,2287,10,2,0,48,71,54,254867,78093,743,203,11435,False,5,0,66,27892,35463,40542,375
True,2287,10,4,2,54,72,48,212196,81583,770,179,11435,False,5,0,73,22935,25651,50180,380
True,2258,8,3,1,37,66,29,129612,74197,844,180,11290,False,5,0,72,20938,18779,29748,382
False,2258,8,3,0,29,37,37,116979,68321,820,185,11290,False,4,0,74,21877,16458,33534,416
False,1755,4,0,0,18,14,41,94371,51150,638,144,8775,False,3,0,64,23726,28783,36357,385
True,1755,11,4,1,41,62,18,104143,64332,650,100,8775,False,6,0,58,25343,24988,43311,361
False,2114,6,3,0,35,41,29,140191,70276,813,143,10570,False,4,0,65,24206,25571,41001,444
True,2114,10,2,0,29,34,35,121217,64638,772,127,10570,False,5,0,71,23434,25711,36498,369
True,1811,10,3,1,41,59,21,128715,63710,588,136,9055,False,5,0,47,26571,31300,42711,421
False,1811,4,1,0,21,34,41,119815,53916,600,194,9055,False,4,0,58,20852,29202,41569,405
False,912,0,0,0,3,4,12,22741,21784,333,45,4560,False,1,0,26,20539,21446,34150,363
True,912,1,2,0,12,13,3,29578,27857,350,69,4560,False,3,0,25,25383,25691,34537,406
False,2115,4,0,0,30,71,39,162367,62163,723,249,10575,False,3,0,82,19827,21719,44708,397
True,2115,11,5,2,39,58,30,164002,70796,636,426,10575,False,5,0,90,24766,34085,41814,406
True,2119,8,4,1,42,46,35,151269,69235,682,156,10595,False,4,0,74,23948,31262,41810,399
False,2119,5,1,0,35,46,42,127331,66558,759,313,10595,False,4,0,71,22151,26515,45238,380
True,1717,7,2,0,33,34,27,104112,56919,635,111,8585,False,5,0,62,20935,23416,39242,332
False,1717,6,1,0,27,20,33,93264,54235,612,108,8585,False,2,0,59,25413,27479,41450,434
True,1551,10,2,1,36,41,27,112099,56490,535,99,7755,False,4,0,46,23890,30117,42428,326
False,1551,2,1,0,27,28,36,74265,45451,472,154,7755,False,2,0,41,25431,26982,42332,343
False,2122,7,3,0,28,28,47,155641,61972,676,160,10610,False,5,0,71,21517,27748,37680,356
True,2122,10,2,2,47,73,28,118644,73691,693,171,10610,False,6,0,71,23558,21366,40201,374
True,1554,9,2,1,36,43,15,87679,54302,566,118,7770,False,6,0,55,24376,25952,31974,411
False,1554,2,1,0,15,20,36,46738,42341,492,106,7770,False,2,0,34,22201,19229,38170,351
True,3035,9,3,1,71,93,43,256506,98593,900,266,15175,False,6,0,100,23569,23799,38791,352
False,3035,6,4,1,43,59,71,224462,94105,1059,509,15175,False,8,0,94,22065,22710,39710,402
True,1639,8,4,0,31,40,18,94439,54159,550,118,8195,False,6,0,44,24539,26869,43885,408
False,1639,2,0,0,18,28,31,99657,46590,567,159,8195,False,1,0,49,22526,28493,39480,392
False,1412,1,0,0,15,19,44,57995,36904,375,102,7060,False,5,0,31,22314,24341,46263,333
True,1412,11,3,1,43,59,15,115058,57388,509,101,7060,False,1,0,35,29288,33971,42982,406
False,2102,3,3,0,21,22,31,100542,58768,836,107,10510,False,7,0,66,22413,27404,37571,412
True,2102,6,2,1,30,27,21,116642,69513,938,96,10510,False,5,0,51,23144,25837,42702,430
True,2114,8,3,1,39,65,38,138507,69934,758,165,10570,False,3,0,71,25225,27969,39632,367
False,2114,7,2,0,38,73,39,139286,68936,680,199,10570,False,7,0,89,26497,30584,40028,387
True,1073,5,1,0,18,23,6,39864,35950,416,81,5365,False,1,0,19,26944,26814,42016,415
False,1073,3,1,0,6,4,18,33872,30735,450,36,5365,False,4,0,22,22664,26693,42063,425
True,1288,7,2,0,23,32,11,77203,43997,494,112,6440,False,4,0,32,25070,32578,36512,430
False,1288,2,1,0,11,18,23,48597,36129,476,59,6440,False,3,0,30,21808,18979,46253,412
True,2034,9,2,1,28,42,22,119830,64935,739,130,10170,False,5,0,69,22039,25858,41788,365
False,2034,5,3,0,22,32,28,103371,59627,806,169,10170,False,4,0,64,26144,26593,40245,431
True,1709,11,3,1,41,70,22,125237,64666,585,169,8545,False,4,0,68,25047,33457,44316,352
False,1709,2,1,0,22,32,41,85503,47691,535,117,8545,False,3,0,44,24757,30271,47705,344
True,2551,10,2,1,65,102,54,236812,92690,823,225,12755,False,8,0,76,25200,32773,39832,421
False,2551,6,4,2,54,88,65,188624,88811,740,248,12755,False,3,0,69,26718,28766,46961,382
False,2240,6,2,0,33,47,43,160763,69126,778,170,11200,False,4,0,85,24195,31693,42681,428
True,2240,10,2,1,43,64,33,168325,75394,842,252,11200,False,7,0,89,24008,29333,40544,423
True,1496,4,4,0,37,43,33,96589,53205,531,160,7480,False,3,0,41,26064,31093,45980,362
False,1496,2,0,0,33,39,37,85891,46680,540,153,7480,False,3,0,45,25287,30088,43081,371
False,1897,3,1,0,17,19,28,78618,55144,717,134,9485,False,3,0,56,22994,22438,48424,403
True,1897,11,3,2,28,33,17,108006,66588,699,103,9485,False,6,0,64,26415,32877,35600,382
False,2133,4,2,0,43,49,51,154849,67333,724,178,10665,False,5,0,58,25245,29783,41635,386
True,2133,11,3,1,51,70,43,151157,72381,671,81,10665,False,4,0,57,24556,28005,45078,352
True,1413,9,2,0,30,46,13,87751,48937,533,86,7065,False,6,0,45,23907,29085,33294,393
False,1413,1,1,0,13,10,30,52663,37373,452,52,7065,False,1,0,35,23179,23940,44970,343
False,2054,3,0,0,23,32,39,131347,58866,710,130,10270,False,5,0,53,22919,27753,44448,400
True,2054,8,4,0,38,60,23,159648,65509,690,175,10270,False,4,0,69,24426,31473,46139,437
False,1511,2,0,0,15,20,35,69363,42768,571,100,7555,False,2,0,32,21813,25980,40019,416
True,1511,10,4,1,35,41,15,92486,54196,521,136,7555,False,4,0,46,26066,28951,39851,379
True,1880,11,4,1,36,52,17,105388,65547,745,139,9400,False,3,0,70,24749,24035,34790,399
False,1880,3,0,0,16,18,36,82908,51320,640,141,9400,False,6,0,55,22312,23101,37666,395
True,980,3,2,0,25,20,12,54431,34808,347,65,4900,False,3,0,23,29257,36276,41379,402
False,980,0,0,0,12,14,25,33899,26471,298,81,4900,False,1,0,23,21112,22661,44884,314
False,948,0,1,0,5,5,15,27997,22129,286,35,4740,False,1,0,23,19449,22894,39487,331
True,948,2,0,0,15,23,5,35273,31238,378,68,4740,False,2,0,29,26809,29708,39955,408
True,2097,10,4,1,36,53,17,140719,70159,821,156,10485,False,8,0,78,24351,28414,34379,421
