match_id,team_id,is_winner,game_duration,tower_kills,dragon_kills,baron_kills,total_kills,total_assists,total_deaths,total_damage_dealt,total_gold_earned,total_minions_killed,total_time_cc_dealt,total_time_played,had_afk_teammates,total_scuttle_crab_kills,total_ward_takedowns,total_wards_placed,gold15,damage_done15,kills15,cs15
NA1_5167909437,200,False,1467,2,1,0,18,20,31,71569,39186,407,144,7335,False,0,0,35,20308,24378,40502,310
NA1_5167893013,100,True,1694,11,3,1,36,42,18,109774,59945,575,114,8470,False,6,0,58,26292,31384,41996,392
NA1_5167893013,200,False,1694,2,1,0,18,25,36,75304,45429,495,181,8470,False,2,0,49,21958,25796,46407,321
NA1_5165851290,100,False,1757,1,0,0,29,44,64,112483,54774,648,198,8785,False,0,0,52,25966,26378,44752,353
NA1_5165851290,200,True,1757,11,4,0,63,48,29,141437,68968,678,125,8785,False,5,0,34,29973,30046,46953,409
NA1_5165842648,100,False,1150,1,1,0,10,15,19,37363,32031,348,44,5750,False,1,0,35,21683,20798,42293,364
NA1_5165842648,200,True,1150,5,0,0,19,13,10,42803,37068,425,48,5750,False,4,0,33,24560,24536,35977,381
NA1_5170358970,100,False,1790,3,0,0,25,11,40,88974,46857,523,156,8950,False,2,0,28,22619,30934,41410,334
NA1_5170358970,200,True,1790,11,4,0,40,42,25,122899,59780,632,136,8950,False,5,0,46,23367,27152,43312,335
NA1_5168358740,100,True,1132,7,2,0,30,28,6,61532,41033,369,82,5660,False,5,0,39,29662,36706,45567,400
NA1_5168358740,200,False,1132,0,0,0,6,4,30,43043,25648,316,61,5660,False,0,0,35,19038,27286,51382,322
NA1_5168339960,100,False,697,0,0,0,5,3,12,15582,16057,226,34,3485,False,2,0,14,0,0,0,0
NA1_5168339960,200,True,697,0,2,0,12,9,5,18472,19101,193,20,3485,False,2,0,12,0,0,0,0
NA1_5168264045,100,True,1716,10,3,1,56,52,40,168117,66832,530,154,8580,False,5,0,43,28365,44877,47529,324
NA1_5168264045,200,False,1716,1,1,0,39,59,56,118498,53987,468,253,8580,False,2,0,43,26306,35369,62597,323
NA1_5168232103,100,False,1670,4,1,0,23,18,47,78324,47641,525,81,8350,False,0,0,37,25168,26741,47093,340
NA1_5168232103,200,True,1670,8,3,1,47,60,23,117521,58494,494,126,8350,False,7,0,50,24063,32417,41112,324
NA1_5150776780,100,True,1688,10,2,0,28,32,24,104620,54767,561,100,8440,False,4,0,46,24934,28666,39100,421
NA1_5150776780,200,False,1688,4,1,0,24,37,28,74054,47528,492,123,8440,False,4,0,39,20178,20357,40521,317
NA1_5141941815,100,True,1895,11,0,0,42,54,38,165823,65950,642,106,9475,False,7,0,42,23631,26792,45925,393
NA1_5141941815,200,False,1895,3,4,0,38,65,42,133568,54847,479,192,9475,False,2,0,44,24856,31885,40759,276
NA1_5140593534,100,True,1557,9,4,0,41,52,17,112969,53038,521,117,7785,False,6,0,43,26250,35130,40856,399
NA1_5140593534,200,False,1557,1,0,0,17,28,41,67131,41466,468,159,7785,False,0,0,38,20435,20897,47438,334
NA1_5139963244,100,True,2039,11,3,1,43,72,18,162731,65718,555,243,10195,False,8,0,56,22011,28197,33211,314
NA1_5139963244,200,False,2039,4,2,0,18,24,43,101530,51834,629,217,10195,False,0,0,54,20734,19562,42456,339
NA1_5137917979,100,True,2406,9,4,1,51,82,48,224674,81529,826,311,12030,False,6,0,71,24661,32726,37070,354
NA1_5137917979,200,False,2406,6,2,0,48,49,51,159608,74852,692,214,12030,False,6,0,83,22474,26154,43335,293
NA1_5146310931,100,False,1660,2,0,0,15,17,27,65280,44404,573,101,8300,False,5,0,58,22371,23858,35694,357
NA1_5146310931,200,True,1660,3,4,1,27,41,15,90039,51529,551,131,8300,False,3,0,47,23055,26641,37859,393
NA1_5146033010,100,False,935,0,0,0,5,6,19,27618,20391,245,60,4675,False,1,0,15,18805,23636,42772,279
NA1_5146033010,200,True,935,2,2,0,19,19,5,39570,30466,320,34,4675,False,4,0,24,25815,31099,41427,390
NA1_5145860021,100,True,2735,6,3,1,47,70,43,246579,81908,850,248,13675,False,5,0,85,19986,28419,27478,329
NA1_5145860021,200,False,2735,5,3,1,43,60,47,178502,79920,857,162,13675,False,4,0,63,20594,16187,39988,385
NA1_5145703263,100,True,1476,10,4,0,41,35,18,99355,55251,540,123,7380,False,3,0,40,28809,36361,39104,422
NA1_5145703263,200,False,1476,0,0,0,18,18,41,63927,40100,453,83,7380,False,4,0,31,21851,23298,48268,333
NA1_5145543773,100,False,1343,4,0,0,11,10,21,40827,35271,366,59,6715,False,3,0,48,22504,20528,38330,314
NA1_5145543773,200,True,1343,4,3,0,21,28,11,64383,38867,378,97,6715,False,3,0,40,21522,26974,34835,324
NA1_5175281912,100,False,1532,3,1,0,25,22,23,76217,46091,546,97,7660,False,5,0,41,26248,27347,31879,429
NA1_5175281912,200,True,1532,7,3,0,23,28,25,74384,48434,531,92,7660,False,1,0,39,19993,15268,40330,342
NA1_5174966717,100,False,1820,4,0,0,24,26,32,84498,52905,592,110,9100,False,3,0,54,21612,23633,42586,367
NA1_5174966717,200,True,1820,7,4,0,32,37,24,109026,57923,655,114,9100,False,4,0,65,23635,30025,37647,369
NA1_5174649672,100,True,1890,11,3,1,37,47,21,159862,60154,548,146,9450,False,5,0,49,22767,27576,41443,295
NA1_5174649672,200,False,1890,1,1,0,20,25,38,98220,50045,653,193,9450,False,1,0,28,20963,25817,39957,350
NA1_5174100184,100,True,2320,7,3,1,33,53,53,123625,68752,681,141,11600,False,5,0,54,20207,15506,42091,329
NA1_5174100184,200,False,2320,8,3,0,53,63,33,160077,73399,714,226,11600,False,5,0,71,24894,27126,28999,374
NA1_5173580873,100,False,2331,4,2,0,19,23,24,123084,63077,830,108,11655,False,4,0,82,19972,20433,27723,369
NA1_5173580873,200,True,2331,8,4,1,24,26,19,99460,69874,829,108,11655,False,7,0,59,20537,17424,34175,410
NA1_5156632382,100,False,2606,9,4,0,49,66,48,203761,82632,900,168,13030,False,4,0,77,23108,22557,36171,371
NA1_5156632382,200,True,2606,11,2,3,48,55,49,172634,87215,870,168,13030,False,5,0,82,22209,24282,37403,340
NA1_5156598524,100,True,1955,4,3,1,43,83,27,118845,63683,660,153,9775,False,6,0,59,22525,16990,33924,377
NA1_5156598524,200,False,1955,4,1,1,27,30,43,109887,56983,602,142,9775,False,1,0,67,22176,22238,30281,334
NA1_5156569973,100,False,1841,4,2,0,36,39,54,112468,56032,466,149,9205,False,3,0,58,22491,29989,40637,283
NA1_5156569973,200,True,1841,10,3,1,54,61,36,120402,66288,567,129,9205,False,4,0,60,26641,26696,41940,358
NA1_5156464862,100,False,1660,3,1,0,17,18,46,87242,47520,532,118,8300,False,5,0,36,24160,27827,46069,366
NA1_5156464862,200,True,1660,11,2,1,46,55,17,136132,60718,572,217,8300,False,2,0,63,25832,33432,41358,372
NA1_5155068678,100,True,2497,9,2,0,42,53,44,161227,76305,783,121,12485,False,6,0,87,20787,23774,35744,351
NA1_5155068678,200,False,2497,6,3,1,44,43,42,141989,76532,839,123,12485,False,5,0,69,22343,24137,37287,400
NA1_5177267785,100,True,1963,7,4,1,40,67,37,153897,58511,526,229,9815,False,1,0,48,19557,27581,41395,295
NA1_5177267785,200,False,1963,4,1,0,36,43,41,113465,57154,567,175,9815,False,5,0,52,25308,30121,41163,363
NA1_5175532374,100,True,2085,8,4,1,43,49,41,138779,66679,640,166,10425,False,9,0,68,24294,27894,38726,362
NA1_5175532374,200,False,2085,4,1,0,41,57,43,112127,61265,616,157,10425,False,0,0,57,23430,25891,37932,293
NA1_5175217387,100,True,2981,10,4,2,46,73,51,193737,91459,865,138,14905,False,3,0,99,21961,27301,38222,282
NA1_5175217387,200,False,2981,8,4,0,51,58,47,187237,96945,933,95,14905,False,10,0,68,24977,28526,47809,411
NA1_5175177550,100,True,2348,11,4,1,37,58,28,155153,70932,692,215,11740,False,7,0,87,19512,24082,35784,324
NA1_5175177550,200,False,2348,6,1,0,28,44,37,122814,61887,661,144,11740,False,2,0,72,22013,26243,36887,310
NA1_5175152864,100,False,1783,2,1,0,25,25,42,92850,47870,506,109,8915,False,2,0,55,20936,20603,37148,334
NA1_5175152864,200,True,1783,9,3,1,42,59,25,117871,61980,574,171,8915,False,6,0,38,25979,27141,34173,372
NA1_5139003202,100,True,2126,11,3,1,32,39,26,135396,69250,801,216,10630,False,3,0,54,21494,27334,34974,371
NA1_5139003202,200,False,2126,8,3,0,26,37,32,108110,61227,665,114,10630,False,2,0,59,23524,20151,40811,353
NA1_5132162929,100,True,1990,10,4,0,30,35,19,129049,61275,634,89,9950,False,8,0,55,23452,22169,37124,371
NA1_5132162929,200,False,1990,6,0,0,19,22,30,96612,55224,662,203,9950,False,1,0,45,19774,17792,30611,299
NA1_5131722721,100,True,2625,11,3,0,33,43,31,156770,76573,825,253,13125,False,6,0,68,21241,24031,35761,325
NA1_5131722721,200,False,2625,6,2,0,31,47,34,131996,70983,770,179,13125,False,2,0,91,21686,24285,33813,313
NA1_5131715588,100,False,2150,7,1,0,21,19,37,78554,60391,709,103,10750,False,5,0,42,20707,16718,36378,340
NA1_5131715588,200,True,2150,5,3,0,36,52,21,128510,64604,744,206,10750,False,2,0,74,21788,21560,33125,373
NA1_5125716507,100,False,2573,9,3,1,57,39,54,168481,80019,757,108,12865,False,5,0,60,23715,24769,36658,325
NA1_5125716507,200,True,2573,9,3,2,54,55,60,194262,85391,736,131,12865,False,7,0,89,21322,21718,41476,289
NA1_5131475003,100,False,1748,5,1,0,31,32,39,98781,54140,549,229,8740,False,3,0,52,24599,28860,47054,312
NA1_5131475003,200,True,1748,4,3,1,39,55,31,110864,61071,598,139,8740,False,5,0,49,27249,29956,43485,352
NA1_5131435002,100,True,1913,5,3,0,48,71,41,132763,62282,495,116,9565,False,7,0,71,22880,26634,46006,304
NA1_5131435002,200,False,1913,3,2,0,41,51,48,115562,58569,536,176,9565,False,0,0,88,27032,33052,41585,312
NA1_5130961994,100,False,1988,5,1,0,33,36,36,95298,58551,634,142,9940,False,2,0,82,22519,26572,46282,297
NA1_5130961994,200,True,1988,11,3,1,36,51,33,117532,66512,649,200,9940,False,7,0,54,25415,31978,42029,311
NA1_5129062834,100,True,2470,10,2,2,44,83,42,170800,79693,743,237,12350,False,4,0,82,20722,17862,35846,366
NA1_5129062834,200,False,2470,4,4,1,42,70,44,207572,73268,697,266,12350,False,8,0,75,22070,25026,32506,372
NA1_5129028601,100,True,1643,11,2,0,46,56,23,108987,57931,466,177,8215,False,4,0,46,22593,26107,37841,306
NA1_5129028601,200,False,1643,0,1,0,23,26,46,83877,43725,392,86,8215,False,2,0,32,20937,24959,40708,290
NA1_5160930269,100,False,1316,2,0,0,12,15,25,41357,35432,391,73,6580,False,4,0,31,21638,21492,39848,329
NA1_5160930269,200,True,1316,9,2,0,25,27,12,69398,45047,536,41,6580,False,1,0,31,24856,25483,37549,391
NA1_5160825420,100,True,1561,11,3,0,38,47,24,108629,53315,504,95,7805,False,2,0,34,27429,34202,36524,357
NA1_5160825420,200,False,1561,3,1,0,24,37,38,60829,47852,538,129,7805,False,3,0,29,24014,22059,47551,343
NA1_5160792122,100,False,1951,8,2,1,31,45,44,86595,58963,530,143,9755,False,4,0,86,24805,22450,32395,350
NA1_5160792122,200,True,1951,7,3,1,44,56,31,108250,61840,546,87,9755,False,5,0,54,22907,23112,34306,325
NA1_5160749794,100,False,2022,9,1,0,50,50,39,142687,73766,709,108,10110,False,6,0,70,27091,36104,41875,368
NA1_5160749794,200,True,2022,7,3,2,39,46,50,109608,68821,630,156,10110,False,4,0,79,25763,26880,47568,345
NA1_5160733937,100,True,916,3,1,0,25,20,7,41037,33976,360,34,4580,False,3,0,20,30318,35988,37599,394
NA1_5160733937,200,False,916,0,0,0,7,4,25,22977,22595,269,34,4580,False,1,0,22,21276,21652,45485,313
NA1_5176781542,100,False,2253,5,3,0,43,52,58,174732,65168,573,260,11265,False,3,0,48,21657,28014,47460,283
NA1_5176781542,200,True,2253,11,2,1,58,78,43,186056,76620,653,182,11265,False,5,0,34,24619,33990,42830,327
NA1_5176419096,100,False,2390,5,1,0,43,49,50,151137,67487,583,365,11950,False,0,0,57,20937,25203,40009,262
NA1_5176419096,200,True,2390,9,3,1,50,57,44,171287,73836,638,114,11950,False,8,0,59,22830,27028,35958,337
NA1_5175982225,100,False,2655,8,4,1,34,50,34,180881,77181,803,183,13275,False,10,0,69,20523,21688,30944,341
NA1_5175982225,200,True,2655,7,3,1,34,55,34,140315,78667,859,196,13275,False,2,0,89,20902,18110,39475,353
NA1_5175912645,100,True,1510,8,3,0,38,36,16,85684,53156,539,126,7550,False,6,0,35,25429,28091,35925,425
NA1_5175912645,200,False,1510,0,0,0,15,17,38,50665,38475,432,78,7550,False,1,0,46,20147,18389,40170,296
NA1_5175887667,100,False,1791,1,0,0,16,22,40,74713,46659,534,82,8955,False,2,0,33,21623,18010,38816,306
NA1_5175887667,200,True,1791,9,4,1,40,27,16,116840,57583,598,100,8955,False,5,0,35,23269,29056,33783,313
NA1_5175949943,100,False,2202,8,3,0,37,65,51,128119,66079,681,240,11010,False,7,0,53,23794,25966,38511,385
NA1_5175949943,200,True,2202,9,1,1,51,127,37,179069,70856,673,332,11010,False,0,0,60,21072,25294,33580,327
NA1_5175225026,100,False,1565,2,0,0,17,17,43,73830,41530,445,78,7825,False,2,0,42,22972,27763,39112,334
NA1_5175225026,200,True,1565,11,3,1,43,46,17,94267,56953,539,109,7825,False,5,0,48,24214,23834,40876,352
NA1_5169613200,100,True,3005,11,5,3,63,102,47,291020,99756,899,309,15025,False,8,0,83,21960,23532,36300,368
NA1_5169613200,200,False,3005,7,3,0,47,74,63,217009,92056,1099,155,15025,False,3,0,83,23228,17890,37856,363
NA1_5169572229,100,False,1687,1,0,0,8,17,27,66900,38518,576,156,8435,False,1,0,43,20662,27924,34834,345
NA1_5169572229,200,True,1687,9,3,0,27,40,8,78405,53195,592,228,8435,False,7,0,49,20253,20651,42779,360
NA1_5164976299,100,False,1832,3,0,0,20,25,40,102101,51627,637,141,9160,False,5,0,48,22046,24816,36841,349
NA1_5164976299,200,True,1832,10,4,1,40,56,20,112934,62842,653,143,9160,False,4,0,46,24543,26024,41436,344
NA1_5146377854,100,True,2044,8,4,0,38,73,13,120250,60764,599,305,10220,False,7,0,69,20568,20728,30289,349
NA1_5146377854,200,False,2044,5,1,0,13,16,38,99438,53569,632,73,10220,False,3,0,51,18778,16116,33600,335
NA1_5146354930,100,True,1938,11,5,0,46,50,32,136449,66256,575,138,9690,False,5,0,57,22259,23552,34254,362
NA1_5146354930,200,False,1938,4,0,1,32,52,46,118831,59733,580,178,9690,False,4,0,40,19704,20144,35697,323
NA1_5146334248,100,True,1667,11,3,1,39,37,15,107123,57895,582,91,8335,False,6,0,45,21966,22758,41384,369
NA1_5146334248,200,False,1667,1,1,0,15,16,39,95674,42089,507,161,8335,False,1,0,36,22339,28225,35618,372
NA1_5145995527,100,False,2311,5,4,1,43,75,55,174015,67558,573,301,11555,False,4,0,43,22130,32823,43305,270
NA1_5145995527,200,True,2311,10,1,0,54,96,43,180835,72818,607,255,11555,False,3,0,78,21431,26835,46669,281
NA1_5145965710,100,False,1506,2,1,0,20,24,33,76423,40044,382,93,7530,False,0,0,28,21086,27483,36895,273
NA1_5145965710,200,True,1506,11,2,1,33,32,20,64028,50242,363,100,7530,False,6,0,40,24575,25198,40550,297
NA1_5134074234,100,False,2572,9,2,1,63,73,64,208998,83458,635,228,12860,False,3,0,65,25933,38524,47968,338
NA1_5134074234,200,True,2572,11,4,1,62,72,63,195341,84608,659,387,12860,False,8,0,69,24567,32246,52098,299
NA1_5134041166,100,True,2170,11,2,1,42,55,40,143600,68110,596,204,10850,False,3,0,57,21734,27777,34583,295
NA1_5134041166,200,False,2170,4,3,0,40,48,42,131384,65635,677,172,10850,False,4,0,51,22255,25484,42869,368
NA1_5134013625,100,True,2470,11,4,1,35,59,36,184551,73137,688,191,12350,False,9,0,69,21567,21185,37810,360
NA1_5134013625,200,False,2470,4,2,0,36,58,36,163062,68274,697,74,12350,False,3,0,65,20792,24388,32663,325
NA1_5134002042,100,False,1590,3,2,1,21,17,37,74464,46425,488,101,7950,False,4,0,43,22094,24391,50348,329
NA1_5134002042,200,True,1590,11,2,0,36,31,21,97412,54611,459,73,7950,False,3,0,62,24825,32567,43168,329
NA1_5133995750,100,False,929,0,0,0,14,15,32,36170,26965,297,56,4645,False,1,0,17,24402,29169,49599,330
NA1_5133995750,200,True,929,3,1,0,32,25,15,52623,35839,275,74,4645,False,3,0,17,31904,41222,44889,314
NA1_5175701337,100,False,1872,3,0,0,39,52,45,97178,55373,521,132,9360,False,4,0,63,21934,23351,45502,308
NA1_5175701337,200,True,1872,11,4,1,45,58,39,148975,67953,604,160,9360,False,4,0,53,25973,32721,36539,360
NA1_5175699109,100,True,546,0,1,0,8,4,2,11621,14305,148,9,2730,False,0,0,6,0,0,0,0
NA1_5175699109,200,False,546,0,0,0,2,1,8,12885,13064,158,30,2730,False,3,0,10,0,0,0,0
NA1_5175695589,100,True,224,0,0,0,1,3,0,2304,5841,57,6,1120,False,0,0,4,0,0,0,0
NA1_5175695589,200,False,224,0,0,0,0,0,1,2405,4751,41,5,1120,False,0,0,2,0,0,0,0
NA1_5173414369,100,True,1234,5,2,0,24,20,7,56382,40411,513,72,6170,False,2,0,33,24319,24772,35417,399
NA1_5173414369,200,False,1234,1,0,0,6,8,24,43501,28847,364,74,6170,False,2,0,38,20292,22459,38098,338
NA1_5173139322,100,True,1277,6,3,0,23,17,16,55996,41798,393,64,6385,False,4,0,34,24587,23848,43195,329
NA1_5173139322,200,False,1277,1,0,0,16,19,24,59078,34888,375,93,6385,False,2,0,30,21715,25877,38521,325
NA1_5175206040,100,False,2551,5,2,0,37,43,66,194093,75034,770,232,12755,False,5,0,80,21764,25792,39191,331
NA1_5175206040,200,True,2551,10,4,1,66,74,37,218408,87489,701,216,12755,False,5,0,72,26533,28485,41842,340
NA1_5175123058,100,False,2485,9,2,1,47,66,55,189541,80609,705,251,12425,False,5,0,60,28092,33327,50408,366
NA1_5175123058,200,True,2485,11,4,1,55,82,48,216169,80989,706,190,12425,False,4,0,79,22669,36317,51226,331
NA1_5175113388,100,True,103,0,0,0,0,0,0,0,2500,0,0,515,True,0,0,1,0,0,0,0
NA1_5175113388,200,False,103,0,0,0,0,0,0,0,2542,2,0,515,True,0,0,1,0,0,0,0
NA1_5175085306,100,True,1750,8,4,0,29,38,26,108395,56926,608,262,8750,False,6,0,59,23726,27673,49305,415
NA1_5175085306,200,False,1750,1,0,0,26,27,29,99495,47402,533,231,8750,False,2,0,38,22935,32556,38134,339
NA1_5174990800,100,False,1947,1,1,0,11,21,34,68359,50140,699,113,9735,False,2,0,38,19534,15476,37995,369
NA1_5174990800,200,True,1947,10,4,1,34,41,11,107396,63629,717,108,9735,False,7,0,62,24315,26730,31013,381
NA1_5177060120,100,False,1571,2,0,0,31,37,49,99132,47761,411,93,7855,False,5,0,38,22021,26107,43193,283
NA1_5177060120,200,True,1571,8,4,0,49,57,31,111120,55190,413,253,7855,False,2,0,49,25044,31406,41136,319
NA1_5176151257,100,True,1788,11,4,1,41,48,28,120168,62482,599,176,8940,False,5,0,50,27691,30480,40689,398
NA1_5176151257,200,False,1788,1,1,0,28,48,41,103681,50293,510,155,8940,False,2,0,43,21372,27051,43960,290
NA1_5175410136,100,True,1443,7,0,0,20,22,15,63992,45722,494,76,7215,False,4,0,32,22658,20479,40629,395
NA1_5175410136,200,False,1443,2,3,0,15,21,20,60544,35930,334,108,7215,False,2,0,37,18682,23031,32820,246
NA1_5174731801,100,True,2269,10,4,1,38,49,21,134810,72805,741,145,11345,False,5,0,50,23140,20658,37266,359
NA1_5174731801,200,False,2269,5,1,0,21,29,39,133062,62600,797,126,11345,False,3,0,63,18815,23194,35648,323
NA1_5174705294,100,False,1819,3,1,0,20,28,35,99951,48495,530,146,9095,False,4,0,58,19636,21636,34632,298
NA1_5174705294,200,True,1819,11,4,0,35,27,20,98732,57830,530,88,9095,False,4,0,40,23907,20468,36254,368
NA1_5173399938,100,True,3151,11,3,3,72,94,62,272740,108884,1021,185,15755,False,4,0,91,22633,29320,39274,362
NA1_5173399938,200,False,3151,8,5,2,62,55,73,260126,109893,1197,275,15755,False,8,0,87,23518,25258,42858,356
NA1_5173374844,100,False,1146,1,0,0,14,9,33,45864,32227,385,57,5730,False,1,0,23,22722,24611,41986,339
NA1_5173374844,200,True,1146,6,2,0,33,29,14,62472,42224,403,77,5730,False,5,0,30,27416,30114,38802,349
NA1_5173248640,100,False,2217,6,3,0,29,35,38,120795,62872,736,102,11085,False,2,0,74,21401,22975,42204,315
NA1_5173248640,200,True,2217,11,2,1,38,56,29,137815,71018,698,132,11085,False,6,0,78,22674,27585,38214,318
NA1_5173127042,100,False,2283,3,3,1,32,49,47,160032,62817,617,294,11415,False,4,0,71,21502,26217,37696,309
NA1_5173127042,200,True,2283,11,3,1,47,65,32,145315,70383,648,141,11415,False,5,0,72,23494,28154,45130,352
NA1_5173107906,100,False,1994,4,3,0,20,19,26,83008,54591,659,106,9970,False,6,0,44,22395,20830,38331,360
NA1_5173107906,200,True,1994,11,1,1,26,28,20,128272,63639,708,90,9970,False,3,0,61,21523,26960,33598,358
NA1_5176777295,100,True,2109,11,4,1,38,36,27,145481,70173,672,138,10545,False,7,0,53,23723,27415,39945,339
NA1_5176777295,200,False,2109,4,1,0,27,33,38,107487,61326,730,140,10545,False,4,0,40,20844,22471,39138,304
NA1_5173275301,100,True,1096,2,2,0,29,20,8,51141,36367,394,45,5480,False,3,0,31,25843,27849,32481,371
NA1_5173275301,200,False,1096,0,0,0,8,11,29,30280,26062,322,32,5480,False,0,0,26,20083,17565,42102,304
NA1_5171359517,100,False,2225,5,2,0,48,82,47,164332,72976,686,232,11125,False,4,0,47,25030,29406,38592,385
NA1_5171359517,200,True,2225,10,4,2,47,62,48,154011,74703,641,175,11125,False,4,0,53,24386,21396,47130,344
NA1_5170283802,100,False,1511,0,0,0,24,47,42,92777,41363,414,158,7555,False,2,0,35,20803,28754,45710,307
NA1_5170283802,200,True,1511,9,3,0,42,51,24,107335,54980,496,229,7555,False,4,0,28,27751,33716,41828,389
NA1_5169914099,100,True,3421,10,6,0,51,103,52,298453,102517,1057,374,17105,False,6,0,113,22899,26959,36779,353
NA1_5169914099,200,False,3421,7,2,2,52,107,51,300848,99083,1027,383,17105,False,6,0,116,23086,23925,36169,345
NA1_5176026418,100,False,1787,3,3,0,25,31,32,98881,53585,633,143,8935,False,1,0,60,21251,27174,38826,350
NA1_5176026418,200,True,1787,11,1,1,32,22,26,107257,62642,625,145,8935,False,7,0,44,25437,24699,45538,418
NA1_5174590553,100,False,2163,4,2,0,25,31,49,107672,63829,814,133,10815,False,4,0,60,23334,26870,39406,375
NA1_5174590553,200,True,2163,9,3,1,49,48,25,155036,71723,731,160,10815,False,5,0,72,23849,28226,38719,360
NA1_5173339631,100,False,2285,5,4,0,32,55,38,149058,64330,722,288,11425,False,3,0,67,23949,30939,37550,352
NA1_5173339631,200,True,2285,7,2,2,38,39,32,156293,74619,698,162,11425,False,7,0,67,23677,23785,43838,343
NA1_5173312508,100,True,1286,9,3,0,27,24,8,54616,45115,445,74,6430,False,5,0,39,24728,24064,35237,396
NA1_5173312508,200,False,1286,0,0,0,8,11,28,39107,34082,489,64,6430,False,1,0,26,21812,21275,39300,400
NA1_5173299795,100,False,892,0,0,0,6,6,17,21428,23180,286,52,4460,False,2,0,18,21555,18985,39432,357
NA1_5173299795,200,True,892,0,2,0,17,10,6,26180,27577,355,38,4460,False,2,0,26,26042,23713,38730,424
NA1_5173730316,100,False,3203,9,5,1,44,76,45,298927,93358,1017,257,16015,False,5,0,83,20262,29502,36602,313
NA1_5173730316,200,True,3203,11,2,2,45,72,45,261088,103665,1175,328,16015,False,8,0,82,22788,24675,40705,382
NA1_5166101436,100,False,1337,0,0,0,19,21,37,70044,35384,337,126,6685,False,1,0,41,22653,31677,38300,283
NA1_5166101436,200,True,1337,9,3,0,37,34,21,79785,46646,373,84,6685,False,3,0,28,27072,33011,50307,331
NA1_5165656170,100,True,2408,11,3,1,36,44,44,191196,74732,709,337,12040,False,8,0,78,22803,33279,44225,284
NA1_5165656170,200,False,2408,6,3,1,44,67,36,208452,70977,694,215,12040,False,1,0,57,23084,29784,46408,286
NA1_5158758038,100,True,2247,11,4,3,59,60,42,176016,79781,581,104,11235,False,5,0,55,24288,27767,39739,296
NA1_5158758038,200,False,2247,5,1,0,42,54,59,131627,64677,559,188,11235,False,3,0,54,23777,26363,41601,276
NA1_5158208119,100,False,2818,8,4,1,32,58,47,150357,78027,869,233,14090,False,4,0,71,21268,18780,26631,329
NA1_5158208119,200,True,2818,10,3,1,47,74,33,187090,88280,920,207,14090,False,8,0,72,20352,17887,33532,340
NA1_5168374281,100,True,1910,9,2,0,42,56,16,119030,60547,630,145,9550,False,5,0,56,22408,19910,30638,373
NA1_5168374281,200,False,1910,4,1,0,16,24,42,92181,48017,572,205,9550,False,1,0,48,19847,18945,32525,341
NA1_5168343530,100,True,1357,7,2,0,17,24,10,54108,42484,476,105,6785,False,3,0,33,22478,22738,33170,338
NA1_5168343530,200,False,1357,1,1,0,10,12,17,41309,31292,313,56,6785,False,3,0,33,17892,18950,33902,251
NA1_5168307947,100,True,1980,9,4,1,27,37,11,104031,59919,695,173,9900,False,8,0,44,21222,19827,28349,399
NA1_5168307947,200,False,1980,3,1,0,11,5,27,70966,46518,593,86,9900,False,1,0,42,18311,15505,36498,299
NA1_5168275413,100,True,1863,10,4,1,42,51,26,118716,63591,653,123,9315,False,5,0,56,22126,24847,44660,335
NA1_5168275413,200,False,1863,2,0,0,25,23,43,106257,49999,522,190,9315,False,2,0,35,23046,34059,37389,317
NA1_5168213373,100,True,4054,9,4,2,68,99,81,307724,123527,1233,336,20270,False,3,0,79,19829,20709,41935,246
NA1_5168213373,200,False,4054,11,3,1,81,93,68,435675,127513,1160,495,20270,False,12,0,121,24792,31871,35286,351
NA1_5172240962,100,False,2418,4,1,1,41,64,35,150321,68094,735,210,12090,False,2,0,51,22328,22409,40752,339
NA1_5172240962,200,True,2418,11,4,0,34,41,41,194683,70745,673,183,12090,False,5,0,53,21891,27838,37906,357
NA1_5172212757,100,True,2758,11,3,0,41,62,34,210136,81552,885,291,13790,False,7,0,97,20989,21978,28342,352
NA1_5172212757,200,False,2758,7,2,0,34,54,41,135436,72968,744,134,13790,False,2,0,70,19065,15705,35773,281
NA1_5172108869,100,True,1829,7,2,0,52,64,28,116045,63204,478,173,9145,False,4,0,50,26592,31411,44086,324
NA1_5172108869,200,False,1829,5,2,0,28,32,52,104589,54331,537,132,9145,False,3,0,45,21449,26804,43220,296
NA1_5172102277,100,True,931,1,2,0,20,19,6,35763,28401,283,66,4655,False,3,0,24,25525,31719,41707,327
NA1_5172102277,200,False,931,0,0,0,6,7,20,28655,21545,224,84,4655,False,1,0,20,19332,25654,43895,246
NA1_5172086603,100,True,1986,8,2,0,49,46,36,135703,61543,469,82,9930,False,4,0,48,23178,25717,36593,309
NA1_5172086603,200,False,1986,3,2,1,36,54,49,128610,57638,508,156,9930,False,4,0,54,22106,26184,39938,341
NA1_5142947282,100,True,2391,11,5,1,62,112,30,146888,78920,630,373,11955,False,5,0,73,22052,25460,38741,262
NA1_5142947282,200,False,2391,5,0,0,29,32,62,125664,70545,703,165,11955,False,6,0,68,25967,31075,37607,372
NA1_5142942445,100,False,106,0,0,0,0,0,0,0,2521,1,0,530,True,0,0,1,0,0,0,0
NA1_5142942445,200,True,106,0,0,0,0,0,0,176,2568,3,0,530,True,0,0,3,0,0,0,0
